text,label,timestamp,cleaned_text
I hate myself so much. The darkness is consuming me completely. I don't deserve to live.,1,2024-12-15 20:18:03,hate much darkness consuming completely dont deserve live
Work has been stressful this week. I'm learning to set better boundaries. I need to find better coping mechanisms.,0,2024-10-13 08:55:32,work stressful week im learning set better boundary need find better coping mechanism
I hate myself so much. I've never felt this empty and hollow before. I don't deserve to live.,1,2024-09-18 00:37:44,hate much ive never felt empty hollow dont deserve live
"I feel like I’m on autopilot. I’m doing what I can, even if it’s not much.",1,2025-05-26 17:43:05,feel like im autopilot im even much
I hate myself so much. I'm completely alone in this world. I don't deserve to live.,1,2025-02-27 17:37:22,hate much im completely alone world dont deserve live
I'm feeling a bit overwhelmed with responsibilities. My friends have been supportive. Need to prioritize better.,0,2024-12-25 17:26:29,im feeling bit overwhelmed responsibility friend supportive need prioritize better
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-03-14 21:14:59,everything falling apart cant handle anymore family would better without want disappear
"I've written my goodbye note. I can't sleep, I can't eat, I can't function. I'm just waiting for the right moment.",1,2024-10-05 12:28:57,ive written goodbye note cant sleep cant eat cant function im waiting right moment
The voices won't stop telling me to hurt myself. I've tried medication but nothing helps. I'm afraid I might listen to them.,1,2024-12-29 04:35:42,voice wont stop telling hurt ive tried medication nothing help im afraid might listen
"Some days I feel like giving up, other days I feel hopeful. Maybe I just need some rest.",1,2025-07-13 12:04:34,day feel like giving day feel hopeful maybe need rest
"Sometimes things feel okay, sometimes they don’t. I haven’t talked to anyone about it yet.",1,2025-07-30 22:17:00,sometimes thing feel okay sometimes dont havent talked anyone yet
Sometimes I feel like no one understands me. I'm focusing on small victories each day. But I know that's not really true.,0,2025-01-20 09:25:30,sometimes feel like one understands im focusing small victory day know thats really true
I've been cutting myself again. I've never felt this empty and hollow before. The physical pain distracts from the emotional torture.,1,2025-05-20 18:59:59,ive cutting ive never felt empty hollow physical pain distracts emotional torture
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I'm completely alone in this world.,1,2024-12-03 02:28:52,cant take anymore everything feel pointless dont see reason continue im completely alone world
I'm a burden to everyone around me. My family would be better off without me. They'd be better off without me.,1,2025-02-19 02:43:12,im burden everyone around family would better without theyd better without
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",0,2024-11-10 11:01:43,sometimes thing feel okay sometimes dont hard focus anything
I had an anxiety attack yesterday. I'm learning to set better boundaries. Breathing exercises helped me through it.,0,2024-10-31 09:47:50,anxiety attack yesterday im learning set better boundary breathing exercise helped
I've been feeling a bit down lately. I'm focusing on small victories each day. But I'm trying to stay positive.,0,2025-04-10 15:38:54,ive feeling bit lately im focusing small victory day im trying stay positive
"Sometimes things feel okay, sometimes they don’t. I feel like I’m stuck in a loop.",0,2025-01-07 17:06:04,sometimes thing feel okay sometimes dont feel like im stuck loop
I hate myself so much. I've never felt this empty and hollow before. I don't deserve to live.,1,2025-01-22 06:40:11,hate much ive never felt empty hollow dont deserve live
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been stockpiling pills just in case.,1,2025-02-28 06:47:47,cant take anymore everything feel pointless dont see reason continue ive stockpiling pill case
Lately I’ve been feeling lost. But I’m still trying to keep it together. I'm not sure what to make of it.,1,2025-03-08 01:40:27,lately ive feeling lost im still trying keep together im sure make
I’ve been isolating myself lately. I’m not sure if I need help or not. It’s just easier.,0,2025-05-03 23:41:13,ive isolating lately im sure need help easier
Work has been stressful this week. I've been reading self-help books that give me perspective. I need to find better coping mechanisms.,0,2025-03-21 19:46:54,work stressful week ive reading selfhelp book give perspective need find better coping mechanism
I had trouble sleeping last night. I've been journaling to process my feelings. Going to try meditation tonight.,0,2025-04-29 20:18:03,trouble sleeping last night ive journaling process feeling going try meditation tonight
Sometimes I feel like no one understands me. I'm trying to be kinder to myself during this time. But I know that's not really true.,0,2025-03-09 17:03:31,sometimes feel like one understands im trying kinder time know thats really true
Lately I’ve been feeling lost. I’m not sure if I need help or not. I'm not sure what to make of it.,1,2025-01-09 17:53:08,lately ive feeling lost im sure need help im sure make
I’ve been isolating myself lately. Maybe I just need some rest. It’s just easier.,0,2025-04-01 01:41:23,ive isolating lately maybe need rest easier
My mood has been up and down. I'm focusing on small victories each day. I'm trying to identify my triggers.,0,2024-08-26 00:48:10,mood im focusing small victory day im trying identify trigger
Sometimes I feel like no one understands me. I'm trying new hobbies to distract myself positively. But I know that's not really true.,0,2025-02-10 20:31:17,sometimes feel like one understands im trying new hobby distract positively know thats really true
I hate myself so much. No one understands what I'm going through. I don't deserve to live.,1,2025-02-25 16:17:08,hate much one understands im going dont deserve live
I had an anxiety attack yesterday. I'm focusing on small victories each day. Breathing exercises helped me through it.,0,2025-01-05 10:39:33,anxiety attack yesterday im focusing small victory day breathing exercise helped
I don’t know if this is normal or not. I feel like I’m stuck in a loop.,0,2024-09-24 21:01:24,dont know normal feel like im stuck loop
I'm worried about my upcoming exam. I'm working on challenging negative thoughts. I'm studying hard but still feel nervous.,0,2025-05-05 02:16:08,im worried upcoming exam im working challenging negative thought im studying hard still feel nervous
My mood has been up and down. My friends have been supportive. I'm trying to identify my triggers.,0,2024-10-28 06:29:26,mood friend supportive im trying identify trigger
I feel like I’m on autopilot. I’m not sure if I need help or not.,1,2025-02-28 09:38:38,feel like im autopilot im sure need help
Sometimes I feel like no one understands me. I've been more open with my family about my feelings. But I know that's not really true.,0,2025-03-23 01:32:04,sometimes feel like one understands ive open family feeling know thats really true
I had trouble sleeping last night. I'm trying to maintain a routine to stay grounded. Going to try meditation tonight.,0,2024-09-24 10:30:18,trouble sleeping last night im trying maintain routine stay grounded going try meditation tonight
Sometimes I feel like no one understands me. I'm trying new hobbies to distract myself positively. But I know that's not really true.,0,2025-05-14 04:41:28,sometimes feel like one understands im trying new hobby distract positively know thats really true
"Sometimes things feel okay, sometimes they don’t. Maybe I just need some rest.",1,2024-12-15 08:29:37,sometimes thing feel okay sometimes dont maybe need rest
I've been thinking about ending it all. I've lost my job and have no purpose anymore. No one would miss me anyway.,1,2025-06-13 09:30:19,ive thinking ending ive lost job purpose anymore one would miss anyway
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. No one understands what I'm going through.,1,2025-03-28 08:06:42,cant take anymore everything feel pointless dont see reason continue one understands im going
I don’t know if this is normal or not. It’s hard to focus on anything.,1,2024-10-26 15:42:26,dont know normal hard focus anything
"Some days I feel like giving up, other days I feel hopeful. I haven’t talked to anyone about it yet.",1,2025-07-24 15:45:36,day feel like giving day feel hopeful havent talked anyone yet
I've been feeling a bit down lately. I'm trying new hobbies to distract myself positively. But I'm trying to stay positive.,0,2024-12-19 19:25:25,ive feeling bit lately im trying new hobby distract positively im trying stay positive
My friend and I had an argument. I'm considering talking to a therapist about it. I hope we can work things out.,0,2024-12-06 17:59:56,friend argument im considering talking therapist hope work thing
I can’t tell if I’m just tired or something more. I wish I knew what to do.,0,2025-06-17 00:47:35,cant tell im tired something wish knew
I'm feeling a bit overwhelmed with responsibilities. I know I need to improve my sleep habits. Need to prioritize better.,0,2025-05-09 00:19:40,im feeling bit overwhelmed responsibility know need improve sleep habit need prioritize better
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2025-02-19 19:22:43,work stressful week im considering talking therapist need find better coping mechanism
I had trouble sleeping last night. I'm trying to be kinder to myself during this time. Going to try meditation tonight.,0,2025-07-30 02:49:43,trouble sleeping last night im trying kinder time going try meditation tonight
"Some days I feel like giving up, other days I feel hopeful. Maybe I just need some rest.",1,2025-07-21 15:03:20,day feel like giving day feel hopeful maybe need rest
I had an anxiety attack yesterday. I know I need to improve my sleep habits. Breathing exercises helped me through it.,0,2025-04-19 15:48:20,anxiety attack yesterday know need improve sleep habit breathing exercise helped
"Lately I’ve been feeling lost. I’m doing what I can, even if it’s not much. I'm not sure what to make of it.",1,2024-09-09 14:07:05,lately ive feeling lost im even much im sure make
Work has been stressful this week. I know this is temporary and will pass. I need to find better coping mechanisms.,0,2025-01-22 20:37:19,work stressful week know temporary pas need find better coping mechanism
Everything is falling apart and I can't handle it anymore. I've tried medication but nothing helps. I just want to disappear.,1,2025-02-24 23:52:49,everything falling apart cant handle anymore ive tried medication nothing help want disappear
I'm feeling a bit overwhelmed with responsibilities. I know I need to improve my sleep habits. Need to prioritize better.,0,2025-01-01 22:04:54,im feeling bit overwhelmed responsibility know need improve sleep habit need prioritize better
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2024-12-04 05:47:00,sometimes feel like one understands ive journaling process feeling know thats really true
I've been planning how to kill myself. I've been stockpiling pills just in case. I don't see any other way out.,1,2025-05-28 04:48:52,ive planning kill ive stockpiling pill case dont see way
I'm a burden to everyone around me. I'm exhausted from pretending to be okay. They'd be better off without me.,1,2025-03-05 16:54:57,im burden everyone around im exhausted pretending okay theyd better without
I've been planning how to kill myself. My depression has never been this bad before. I don't see any other way out.,1,2025-02-02 18:23:45,ive planning kill depression never bad dont see way
I'm worried about my upcoming exam. I've been exercising more to help with my mood. I'm studying hard but still feel nervous.,0,2025-05-24 20:16:34,im worried upcoming exam ive exercising help mood im studying hard still feel nervous
I've been thinking about ending it all. I've been feeling this way for months now. No one would miss me anyway.,1,2025-07-29 00:09:27,ive thinking ending ive feeling way month one would miss anyway
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2024-08-08 06:26:34,friend argument know temporary pas hope work thing
I hate myself so much. The darkness is consuming me completely. I don't deserve to live.,1,2025-05-29 05:22:43,hate much darkness consuming completely dont deserve live
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2024-09-17 23:58:15,friend argument im focusing small victory day hope work thing
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,0,2024-11-16 09:47:44,dont know normal havent talked anyone yet
I had trouble sleeping last night. I've been journaling to process my feelings. Going to try meditation tonight.,0,2024-12-18 04:49:26,trouble sleeping last night ive journaling process feeling going try meditation tonight
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,0,2025-04-07 20:30:35,dont know normal havent talked anyone yet
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2025-02-17 06:34:33,friend argument im focusing small victory day hope work thing
I'm a burden to everyone around me. My depression has never been this bad before. They'd be better off without me.,1,2024-12-06 02:21:53,im burden everyone around depression never bad theyd better without
Work has been stressful this week. I've been exercising more to help with my mood. I need to find better coping mechanisms.,0,2024-11-17 22:44:48,work stressful week ive exercising help mood need find better coping mechanism
I've been feeling a bit down lately. I know I need to improve my sleep habits. But I'm trying to stay positive.,0,2024-09-16 16:29:44,ive feeling bit lately know need improve sleep habit im trying stay positive
I'm worried about my upcoming exam. I've been journaling to process my feelings. I'm studying hard but still feel nervous.,0,2024-11-21 17:16:48,im worried upcoming exam ive journaling process feeling im studying hard still feel nervous
"I don’t know if this is normal or not. I hope it gets better, but I’m not sure.",0,2025-04-01 08:54:19,dont know normal hope get better im sure
I feel like I’m on autopilot. I don’t want to worry anyone.,1,2025-05-05 14:30:41,feel like im autopilot dont want worry anyone
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I feel like I'm drowning and can't breathe.,1,2025-07-14 07:53:40,cant take anymore everything feel pointless dont see reason continue feel like im drowning cant breathe
I’ve been isolating myself lately. I’m not sure if I need help or not. It’s just easier.,0,2025-05-08 06:38:11,ive isolating lately im sure need help easier
I've been feeling a bit down lately. I'm learning to set better boundaries. But I'm trying to stay positive.,0,2024-10-04 20:43:12,ive feeling bit lately im learning set better boundary im trying stay positive
There’s a heaviness I can’t explain. But I’m still trying to keep it together.,0,2025-01-16 23:43:08,there heaviness cant explain im still trying keep together
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2025-03-10 02:49:11,trouble sleeping last night ive reading selfhelp book give perspective going try meditation tonight
I had an anxiety attack yesterday. My friends have been supportive. Breathing exercises helped me through it.,0,2025-04-20 07:23:30,anxiety attack yesterday friend supportive breathing exercise helped
I’ve been isolating myself lately. Maybe I just need some rest. It’s just easier.,1,2025-03-07 10:56:40,ive isolating lately maybe need rest easier
Everything is falling apart and I can't handle it anymore. I've never felt this empty and hollow before. I just want to disappear.,1,2024-11-14 02:16:21,everything falling apart cant handle anymore ive never felt empty hollow want disappear
Sometimes I feel like no one understands me. I've been reading self-help books that give me perspective. But I know that's not really true.,0,2025-01-07 12:01:40,sometimes feel like one understands ive reading selfhelp book give perspective know thats really true
I've been thinking about ending it all. No one understands what I'm going through. No one would miss me anyway.,1,2025-06-22 00:31:09,ive thinking ending one understands im going one would miss anyway
I've been planning how to kill myself. I've been feeling this way for months now. I don't see any other way out.,1,2024-10-05 05:37:35,ive planning kill ive feeling way month dont see way
I've been thinking about ending it all. I'm completely alone in this world. No one would miss me anyway.,1,2024-09-05 00:35:20,ive thinking ending im completely alone world one would miss anyway
I had an anxiety attack yesterday. I know this is temporary and will pass. Breathing exercises helped me through it.,0,2024-11-18 15:09:04,anxiety attack yesterday know temporary pas breathing exercise helped
I'm worried about my upcoming exam. I'm practicing self-care when I can. I'm studying hard but still feel nervous.,0,2024-12-01 03:28:05,im worried upcoming exam im practicing selfcare im studying hard still feel nervous
"I hate myself so much. I can't sleep, I can't eat, I can't function. I don't deserve to live.",1,2025-06-29 12:58:41,hate much cant sleep cant eat cant function dont deserve live
I had an anxiety attack yesterday. I'm practicing self-care when I can. Breathing exercises helped me through it.,0,2024-11-16 19:22:03,anxiety attack yesterday im practicing selfcare breathing exercise helped
I keep overthinking everything. I don’t want to worry anyone. It’s exhausting.,0,2024-08-18 04:35:26,keep overthinking everything dont want worry anyone exhausting
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-07-24 22:51:25,im worried upcoming exam im trying maintain routine stay grounded im studying hard still feel nervous
I've been feeling a bit down lately. I've been more open with my family about my feelings. But I'm trying to stay positive.,0,2025-02-15 12:14:42,ive feeling bit lately ive open family feeling im trying stay positive
I've been feeling a bit down lately. I've been journaling to process my feelings. But I'm trying to stay positive.,0,2025-01-30 12:47:07,ive feeling bit lately ive journaling process feeling im trying stay positive
I've been feeling unmotivated lately. I know this is temporary and will pass. Looking for ways to get my energy back.,0,2025-07-16 22:07:31,ive feeling unmotivated lately know temporary pas looking way get energy back
"Everything is falling apart and I can't handle it anymore. I can't sleep, I can't eat, I can't function. I just want to disappear.",1,2024-08-25 17:02:42,everything falling apart cant handle anymore cant sleep cant eat cant function want disappear
"I’ve been isolating myself lately. I’m doing what I can, even if it’s not much. It’s just easier.",0,2024-08-29 06:16:16,ive isolating lately im even much easier
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I'm exhausted from pretending to be okay.,1,2025-03-27 12:17:40,cant take anymore everything feel pointless dont see reason continue im exhausted pretending okay
I've been feeling a bit down lately. I've been journaling to process my feelings. But I'm trying to stay positive.,0,2024-12-28 06:28:10,ive feeling bit lately ive journaling process feeling im trying stay positive
The voices won't stop telling me to hurt myself. I'm completely alone in this world. I'm afraid I might listen to them.,1,2025-01-25 15:53:55,voice wont stop telling hurt im completely alone world im afraid might listen
"Some days I feel like giving up, other days I feel hopeful. I’m doing what I can, even if it’s not much.",1,2025-04-12 19:06:54,day feel like giving day feel hopeful im even much
Lately I’ve been feeling lost. I don’t want to worry anyone. I'm not sure what to make of it.,1,2024-08-08 13:53:14,lately ive feeling lost dont want worry anyone im sure make
I can’t tell if I’m just tired or something more. I’m not sure if I need help or not.,0,2024-09-10 22:43:30,cant tell im tired something im sure need help
I've written my goodbye note. I've been having vivid thoughts about death. I'm just waiting for the right moment.,1,2025-03-25 08:51:02,ive written goodbye note ive vivid thought death im waiting right moment
My friend and I had an argument. I'm trying new hobbies to distract myself positively. I hope we can work things out.,0,2025-03-03 00:59:11,friend argument im trying new hobby distract positively hope work thing
I'm worried about my upcoming exam. I'm considering talking to a therapist about it. I'm studying hard but still feel nervous.,0,2025-03-14 03:30:31,im worried upcoming exam im considering talking therapist im studying hard still feel nervous
Everything is falling apart and I can't handle it anymore. I've lost my job and have no purpose anymore. I just want to disappear.,1,2024-12-29 18:41:49,everything falling apart cant handle anymore ive lost job purpose anymore want disappear
I'm worried about my upcoming exam. I'm trying new hobbies to distract myself positively. I'm studying hard but still feel nervous.,0,2025-03-19 23:22:07,im worried upcoming exam im trying new hobby distract positively im studying hard still feel nervous
I'm worried about my upcoming exam. I'm trying to be kinder to myself during this time. I'm studying hard but still feel nervous.,0,2025-06-18 09:49:46,im worried upcoming exam im trying kinder time im studying hard still feel nervous
I'm worried about my upcoming exam. I'm trying new hobbies to distract myself positively. I'm studying hard but still feel nervous.,0,2025-01-21 11:18:15,im worried upcoming exam im trying new hobby distract positively im studying hard still feel nervous
Everything is falling apart and I can't handle it anymore. I'm exhausted from pretending to be okay. I just want to disappear.,1,2025-02-18 03:39:36,everything falling apart cant handle anymore im exhausted pretending okay want disappear
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2025-06-07 01:07:44,sometimes feel like one understands ive journaling process feeling know thats really true
I've been feeling a bit down lately. I'm considering talking to a therapist about it. But I'm trying to stay positive.,0,2025-06-06 05:12:32,ive feeling bit lately im considering talking therapist im trying stay positive
I’ve been struggling to make sense of my feelings. Maybe I just need some rest.,1,2024-10-23 18:36:20,ive struggling make sense feeling maybe need rest
I’ve been struggling to make sense of my feelings. I don’t want to worry anyone.,1,2025-06-03 17:45:12,ive struggling make sense feeling dont want worry anyone
My friend and I had an argument. I've been more open with my family about my feelings. I hope we can work things out.,0,2025-05-31 06:30:05,friend argument ive open family feeling hope work thing
Work has been stressful this week. I'm practicing self-care when I can. I need to find better coping mechanisms.,0,2024-08-26 11:06:14,work stressful week im practicing selfcare need find better coping mechanism
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,1,2024-10-31 07:15:45,dont know normal havent talked anyone yet
I've been feeling unmotivated lately. I'm learning to set better boundaries. Looking for ways to get my energy back.,0,2024-08-19 15:18:34,ive feeling unmotivated lately im learning set better boundary looking way get energy back
Sometimes I feel like no one understands me. I'm practicing self-care when I can. But I know that's not really true.,0,2024-08-27 15:02:01,sometimes feel like one understands im practicing selfcare know thats really true
I've been cutting myself again. No one understands what I'm going through. The physical pain distracts from the emotional torture.,1,2025-04-21 22:52:48,ive cutting one understands im going physical pain distracts emotional torture
I'm feeling a bit overwhelmed with responsibilities. I'm trying to be kinder to myself during this time. Need to prioritize better.,0,2025-05-31 10:34:07,im feeling bit overwhelmed responsibility im trying kinder time need prioritize better
Sometimes I feel like no one understands me. I know I need to improve my sleep habits. But I know that's not really true.,0,2025-02-24 22:40:34,sometimes feel like one understands know need improve sleep habit know thats really true
I feel like I’m on autopilot. It’s hard to focus on anything.,0,2025-07-27 09:50:15,feel like im autopilot hard focus anything
I've been cutting myself again. I feel like I'm drowning and can't breathe. The physical pain distracts from the emotional torture.,1,2025-07-19 21:19:27,ive cutting feel like im drowning cant breathe physical pain distracts emotional torture
I'm a burden to everyone around me. No one understands what I'm going through. They'd be better off without me.,1,2025-02-20 01:21:53,im burden everyone around one understands im going theyd better without
I feel completely hopeless. I feel like I'm drowning and can't breathe. I just want the pain to stop.,1,2025-06-24 18:48:23,feel completely hopeless feel like im drowning cant breathe want pain stop
I don’t know if this is normal or not. I don’t want to worry anyone.,1,2024-12-16 21:47:36,dont know normal dont want worry anyone
I've been feeling a bit down lately. I'm trying new hobbies to distract myself positively. But I'm trying to stay positive.,0,2025-01-07 10:15:01,ive feeling bit lately im trying new hobby distract positively im trying stay positive
I don’t know if this is normal or not. I wish I knew what to do.,1,2024-08-10 07:24:42,dont know normal wish knew
"I’ve been struggling to make sense of my feelings. I hope it gets better, but I’m not sure.",1,2025-06-20 20:32:11,ive struggling make sense feeling hope get better im sure
I've written my goodbye note. I've never felt this empty and hollow before. I'm just waiting for the right moment.,1,2025-04-02 16:45:58,ive written goodbye note ive never felt empty hollow im waiting right moment
I had trouble sleeping last night. I'm trying to be kinder to myself during this time. Going to try meditation tonight.,0,2024-10-02 23:25:28,trouble sleeping last night im trying kinder time going try meditation tonight
I've been feeling unmotivated lately. I know this is temporary and will pass. Looking for ways to get my energy back.,0,2024-10-04 22:20:13,ive feeling unmotivated lately know temporary pas looking way get energy back
I've written my goodbye note. I feel like I'm drowning and can't breathe. I'm just waiting for the right moment.,1,2024-12-04 20:00:27,ive written goodbye note feel like im drowning cant breathe im waiting right moment
I had trouble sleeping last night. I'm trying to be kinder to myself during this time. Going to try meditation tonight.,0,2025-04-29 06:25:06,trouble sleeping last night im trying kinder time going try meditation tonight
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I'm exhausted from pretending to be okay.,1,2025-01-25 18:18:25,cant take anymore everything feel pointless dont see reason continue im exhausted pretending okay
I'm a burden to everyone around me. I'm completely alone in this world. They'd be better off without me.,1,2025-04-26 18:36:40,im burden everyone around im completely alone world theyd better without
"Lately I’ve been feeling lost. I’m doing what I can, even if it’s not much. I'm not sure what to make of it.",0,2025-04-24 22:19:10,lately ive feeling lost im even much im sure make
I’ve been isolating myself lately. I don’t want to worry anyone. It’s just easier.,1,2025-03-02 05:41:32,ive isolating lately dont want worry anyone easier
My friend and I had an argument. I know I need to improve my sleep habits. I hope we can work things out.,0,2025-02-22 04:53:00,friend argument know need improve sleep habit hope work thing
Lately I’ve been feeling lost. I haven’t talked to anyone about it yet. I'm not sure what to make of it.,0,2025-02-16 20:52:36,lately ive feeling lost havent talked anyone yet im sure make
I've been feeling a bit down lately. I'm working on challenging negative thoughts. But I'm trying to stay positive.,0,2025-07-29 12:28:41,ive feeling bit lately im working challenging negative thought im trying stay positive
My friend and I had an argument. I'm practicing self-care when I can. I hope we can work things out.,0,2025-04-19 05:56:14,friend argument im practicing selfcare hope work thing
I've been feeling unmotivated lately. I've been more open with my family about my feelings. Looking for ways to get my energy back.,0,2025-02-11 09:18:17,ive feeling unmotivated lately ive open family feeling looking way get energy back
I'm feeling a bit overwhelmed with responsibilities. I'm trying new hobbies to distract myself positively. Need to prioritize better.,0,2025-05-09 16:38:41,im feeling bit overwhelmed responsibility im trying new hobby distract positively need prioritize better
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2025-07-01 11:26:40,work stressful week im considering talking therapist need find better coping mechanism
The voices won't stop telling me to hurt myself. I feel like I'm drowning and can't breathe. I'm afraid I might listen to them.,1,2024-09-12 07:14:58,voice wont stop telling hurt feel like im drowning cant breathe im afraid might listen
I've been thinking about ending it all. My family would be better off without me. No one would miss me anyway.,1,2024-10-26 22:50:16,ive thinking ending family would better without one would miss anyway
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2025-04-21 05:54:46,cant take anymore everything feel pointless dont see reason continue ive vivid thought death
I've been feeling a bit down lately. I'm trying new hobbies to distract myself positively. But I'm trying to stay positive.,0,2024-12-17 01:52:49,ive feeling bit lately im trying new hobby distract positively im trying stay positive
"I'm a burden to everyone around me. I can't sleep, I can't eat, I can't function. They'd be better off without me.",1,2024-09-09 10:22:46,im burden everyone around cant sleep cant eat cant function theyd better without
Work has been stressful this week. I'm trying new hobbies to distract myself positively. I need to find better coping mechanisms.,0,2024-08-06 12:52:11,work stressful week im trying new hobby distract positively need find better coping mechanism
The voices won't stop telling me to hurt myself. The darkness is consuming me completely. I'm afraid I might listen to them.,1,2025-04-22 14:49:36,voice wont stop telling hurt darkness consuming completely im afraid might listen
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2024-09-19 17:44:54,cant take anymore everything feel pointless dont see reason continue ive vivid thought death
I've been thinking about ending it all. I don't see any future for myself. No one would miss me anyway.,1,2025-01-22 22:03:14,ive thinking ending dont see future one would miss anyway
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2024-08-16 03:47:31,friend argument im focusing small victory day hope work thing
My friend and I had an argument. I'm considering talking to a therapist about it. I hope we can work things out.,0,2025-03-29 00:59:23,friend argument im considering talking therapist hope work thing
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2024-09-21 10:10:50,friend argument know temporary pas hope work thing
I'm a burden to everyone around me. I've been feeling this way for months now. They'd be better off without me.,1,2025-05-15 22:28:13,im burden everyone around ive feeling way month theyd better without
I feel completely hopeless. My family would be better off without me. I just want the pain to stop.,1,2024-09-14 15:34:53,feel completely hopeless family would better without want pain stop
Work has been stressful this week. I've been exercising more to help with my mood. I need to find better coping mechanisms.,0,2025-04-01 22:53:54,work stressful week ive exercising help mood need find better coping mechanism
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2025-07-16 09:49:24,feel like im autopilot dont want worry anyone
I can’t tell if I’m just tired or something more. But I’m still trying to keep it together.,1,2025-01-23 04:41:56,cant tell im tired something im still trying keep together
I'm feeling a bit overwhelmed with responsibilities. I'm trying to be kinder to myself during this time. Need to prioritize better.,0,2025-05-30 21:54:09,im feeling bit overwhelmed responsibility im trying kinder time need prioritize better
Sometimes I feel like no one understands me. I know this is temporary and will pass. But I know that's not really true.,0,2024-10-06 15:57:18,sometimes feel like one understands know temporary pas know thats really true
I had trouble sleeping last night. I know this is temporary and will pass. Going to try meditation tonight.,0,2024-09-16 13:43:22,trouble sleeping last night know temporary pas going try meditation tonight
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",0,2024-08-17 02:34:05,sometimes thing feel okay sometimes dont hard focus anything
I've been feeling unmotivated lately. I'm trying to be kinder to myself during this time. Looking for ways to get my energy back.,0,2024-09-29 04:15:12,ive feeling unmotivated lately im trying kinder time looking way get energy back
I've been feeling unmotivated lately. I've been journaling to process my feelings. Looking for ways to get my energy back.,0,2025-05-21 18:10:06,ive feeling unmotivated lately ive journaling process feeling looking way get energy back
Everything is falling apart and I can't handle it anymore. I feel like I'm drowning and can't breathe. I just want to disappear.,1,2025-01-22 11:11:29,everything falling apart cant handle anymore feel like im drowning cant breathe want disappear
I'm a burden to everyone around me. No one understands what I'm going through. They'd be better off without me.,1,2024-09-15 08:36:35,im burden everyone around one understands im going theyd better without
"I can’t tell if I’m just tired or something more. I hope it gets better, but I’m not sure.",0,2025-01-21 07:23:10,cant tell im tired something hope get better im sure
I'm feeling a bit overwhelmed with responsibilities. I'm trying new hobbies to distract myself positively. Need to prioritize better.,0,2024-09-29 17:20:41,im feeling bit overwhelmed responsibility im trying new hobby distract positively need prioritize better
I've been feeling a bit down lately. I'm focusing on small victories each day. But I'm trying to stay positive.,0,2024-09-15 01:54:19,ive feeling bit lately im focusing small victory day im trying stay positive
I've been cutting myself again. I've tried medication but nothing helps. The physical pain distracts from the emotional torture.,1,2024-12-12 11:58:24,ive cutting ive tried medication nothing help physical pain distracts emotional torture
Work has been stressful this week. I'm working on challenging negative thoughts. I need to find better coping mechanisms.,0,2024-12-13 15:52:27,work stressful week im working challenging negative thought need find better coping mechanism
I'm feeling a bit overwhelmed with responsibilities. I know this is temporary and will pass. Need to prioritize better.,0,2025-03-13 03:56:38,im feeling bit overwhelmed responsibility know temporary pas need prioritize better
My mood has been up and down. I'm practicing self-care when I can. I'm trying to identify my triggers.,0,2025-06-13 00:11:56,mood im practicing selfcare im trying identify trigger
My friend and I had an argument. I've been exercising more to help with my mood. I hope we can work things out.,0,2024-08-13 01:01:53,friend argument ive exercising help mood hope work thing
I've been feeling a bit down lately. I'm trying to maintain a routine to stay grounded. But I'm trying to stay positive.,0,2025-05-18 14:16:54,ive feeling bit lately im trying maintain routine stay grounded im trying stay positive
Everything is falling apart and I can't handle it anymore. I don't see any future for myself. I just want to disappear.,1,2025-01-14 18:49:15,everything falling apart cant handle anymore dont see future want disappear
